term,pidm,crn,majdesc,days,Stud.ID
202001,961953,59221,Early Childhood/Childhood Educ, T R,4861
202001,961953,53765,Early Childhood/Childhood Educ,M W,4861
202001,961953,53771,Early Childhood/Childhood Educ,M W,4861
202001,961953,59117,Early Childhood/Childhood Educ, ,4861
202001,961953,59023,Early Childhood/Childhood Educ, T R,4861
202001,961953,52283,Early Childhood/Childhood Educ, T R,4861
202001,962002,50123,Pre-Business Administration, T R,4862
202001,962002,55363,Pre-Business Administration,M W F,4862
202001,962002,59627,Pre-Business Administration,M W,4862
202001,962002,56316,Pre-Business Administration,M   F,4862
202001,962002,57466,Pre-Business Administration, T R,4862
202001,962009,53577,Psychology,M W,4863
202001,962009,50059,Psychology,  R,4863
202001,962009,53054,Psychology, T R,4863
202001,962009,59651,Psychology,M W,4863
202001,962009,59117,Psychology, ,4863
202001,962009,59648,Psychology,M W,4863
202001,962012,59117,Undeclared, ,4864
202001,962012,50472,Undeclared, T R,4864
202001,962012,57314,Undeclared,M W,4864
202001,962012,57973,Undeclared,M W F,4864
202001,962012,55863,Undeclared, T R,4864
202001,962027,50059,Psychology,  R,4865
202001,962027,53054,Psychology, T R,4865
202001,962027,50452,Psychology,M W,4865
202001,962027,56889,Psychology, T R,4865
202001,962027,59647,Psychology,M W,4865
202001,962027,59122,Psychology, T R,4865
202001,962041,54962,Biology,M W F,4867
202001,962041,54799,Biology,  R,4867
202001,962041,55363,Biology,M W F,4867
202001,962041,59117,Biology, ,4867
202001,962041,59023,Biology, T R,4867
202001,962041,57897,Biology,MTW F,4867
202001,962048,58473,Undeclared,M W F,4868
202001,962048,54794,Undeclared, T,4868
202001,962048,52251,Undeclared, T R,4868
202001,962048,54027,Undeclared,MTW F,4868
202001,962050,50618,Physics,M W F,4869
202001,962050,50621,Physics,M W F,4869
202001,962050,52319,Physics,M W F,4869
202001,962050,52320,Physics,M,4869
202001,962050,56805,Physics, T R,4869
202001,962061,53579,"History, Adol Educ: Soc Street",M W F,4870
202001,962061,59489,"History, Adol Educ: Soc Street",M W,4870
202001,962061,57777,"History, Adol Educ: Soc Street", T R,4870
202001,962061,50725,"History, Adol Educ: Soc Street", T R,4870
202001,962274,59693,Physics,M   F,4871
202001,962274,50611,Physics,MTW F,4871
202001,962274,50651,Physics,M W F,4871
202001,962274,56307,Physics, T R,4871
202001,962274,59530,Physics,M W F,4871
202001,962274,56309,Physics, T,4871
202001,962274,59531,Physics,  R,4871
202001,962284,57869,International Relations, T R,4872
202001,962284,59579,International Relations,M W,4872
202001,962284,56316,International Relations,M   F,4872
202001,962284,50727,International Relations,M W F,4872
202001,962284,56808,International Relations,M W,4872
202001,962309,53577,Biology,M W,4873
202001,962309,54951,Biology,M   F,4873
202001,962309,58473,Biology,M W F,4873
202001,962309,59117,Biology, ,4873
202001,962309,50610,Biology,M W F,4873
202001,962392,50931,Pre-Accounting, T R,4874
202001,962392,59133,Pre-Accounting,M W,4874
202001,962392,50141,Pre-Accounting,M W F,4874
202001,962392,56805,Pre-Accounting, T R,4874
202001,962393,59130,Pre-Childhood/Special Educ,  R,4875
202001,962393,59117,Pre-Childhood/Special Educ, ,4875
202001,962393,59156,Pre-Childhood/Special Educ,M W,4875
202001,962393,50593,Pre-Childhood/Special Educ, T R,4875
202001,962398,59161,Pre-Business Administration,M W,4876
202001,962398,59117,Pre-Business Administration, ,4876
202001,962398,56717,Pre-Business Administration, T R,4876
202001,962398,50139,Pre-Business Administration,M   F,4876
202001,962398,56805,Pre-Business Administration, T R,4876
202001,962398,56811,Pre-Business Administration, T R,4876
202001,962404,53626,Pre-Economics, T R,4877
202001,962404,59117,Pre-Economics, ,4877
202001,962404,55996,Pre-Economics,  R,4877
202001,962404,55992,Pre-Economics,M W F,4877
202001,962404,59043,Pre-Economics,M W,4877
202001,962404,56811,Pre-Economics, T R,4877
202001,962404,55863,Pre-Economics, T R,4877
202001,962423,57869,Pre-Business Administration, T R,4878
202001,962423,59520,Pre-Business Administration,M   F,4878
202001,962423,59043,Pre-Business Administration,M W,4878
202001,962423,50141,Pre-Business Administration,M W F,4878
202001,962423,56809,Pre-Business Administration,M W,4878
202001,962428,50611,Mathematics,MTW F,4879
202001,962428,55006,Mathematics, T R,4879
202001,962428,50137,Mathematics, T R,4879
202001,962428,56806,Mathematics, T R,4879
202001,962435,54796,Undeclared,  W,4880
202001,962435,59168,Undeclared, ,4880
202001,962435,58534,Undeclared, T R,4880
202001,962435,56716,Undeclared, T R,4880
202001,962435,58565,Undeclared,  W F,4880
202001,962437,53577,Psychology,M W,4881
202001,962437,59117,Psychology, ,4881
202001,962437,53566,Psychology,  W F,4881
202001,962437,58523,Psychology,  W F,4881
202001,962437,59122,Psychology, T R,4881
202001,962442,59102,English, T R,4882
202001,962442,54349,English,M,4882
202001,962442,59565,English, T R,4882
202001,962442,50680,English, T R,4882
202001,962442,57333,English,M W,4882
202001,962452,58421,Psychology, T R,4883
202001,962452,53054,Psychology, T R,4883
202001,962452,50055,Psychology,  W,4883
202001,962452,59150,Psychology,M W,4883
202001,962452,52281,Psychology,M W F,4883
202001,962452,50328,Psychology, T R,4883
202001,962457,59102,Pre-Business Administration, T R,4885
202001,962457,59651,Pre-Business Administration,M W,4885
202001,962457,59117,Pre-Business Administration, ,4885
202001,962457,52662,Pre-Business Administration, T R,4885
202001,962457,50138,Pre-Business Administration, T R,4885
202001,962457,56809,Pre-Business Administration,M W,4885
202001,962515,59152,Undeclared, T,4886
202001,962515,57820,Undeclared,M W F,4886
202001,962515,50744,Undeclared,M W F,4886
202001,962518,54678,Biology,  W,4887
202001,962518,50064,Biology,M W F,4887
202001,962518,52411,Biology,M W F,4887
202001,962518,51855,Biology,MTW F,4887
202001,962518,55006,Biology, T R,4887
202001,962529,53869,Early Childhood/Childhood Educ, T R,4888
202001,962529,57425,Early Childhood/Childhood Educ,M W,4888
202001,962529,55536,Early Childhood/Childhood Educ,M W,4888
202001,962529,59738,Early Childhood/Childhood Educ, T R,4888
202001,962529,59122,Early Childhood/Childhood Educ, T R,4888
202001,962536,54683,Biology,  R,4889
202001,962536,58473,Biology,M W F,4889
202001,962536,52411,Biology,M W F,4889
202001,962536,59117,Biology, ,4889
202001,962536,50608,Biology,MTW F,4889
202001,962536,55466,Biology,M W,4889
202001,962537,50931,"History, Adol Educ: Soc Street", T R,4890
202001,962537,59130,"History, Adol Educ: Soc Street",  R,4890
202001,962537,58412,"History, Adol Educ: Soc Street", T R,4890
202001,962537,58414,"History, Adol Educ: Soc Street",  W,4890
202001,962537,57778,"History, Adol Educ: Soc Street",M W,4890
202001,962537,59156,"History, Adol Educ: Soc Street",M W,4890
202001,962546,59691,Undeclared,M   F,4892
202001,962546,59117,Undeclared, ,4892
202001,962546,59495,Undeclared, T R,4892
202001,962546,53608,Undeclared,M W,4892
202001,962546,50744,Undeclared,M W F,4892
202001,962546,50137,Undeclared, T R,4892
202001,962617,59651,Pre-Business Administration,M W,4893
202001,962617,59117,Pre-Business Administration, ,4893
202001,962617,54944,Pre-Business Administration, T R,4893
202001,962617,52811,Pre-Business Administration, T R,4893
202001,962617,54037,Pre-Business Administration, T R,4893
202001,962617,56809,Pre-Business Administration,M W,4893
202001,962628,53577,Early Childhood/Childhood Educ,M W,4894
202001,962628,55778,Early Childhood/Childhood Educ, T R,4894
202001,962628,55779,Early Childhood/Childhood Educ,  R,4894
202001,962628,50598,Early Childhood/Childhood Educ, T R,4894
202001,962628,50744,Early Childhood/Childhood Educ,M W F,4894
202001,962628,59715,Early Childhood/Childhood Educ,M W,4894
202001,962636,54828,Communication,M W,4895
202001,962636,58545,Communication, T R,4895
202001,962636,52596,Communication,M W F,4895
202001,962636,53204,Communication, ,4895
202001,962636,59521,Communication,M W F,4895
202001,962668,57440,Music, T R,4896
202001,962668,50668,Music, TWR,4896
202001,962668,51360,Music, ,4896
202001,962668,51372,Music, ,4896
202001,962668,57560,Music, ,4896
202001,962668,59558,Music,M W F,4896
202001,962668,59084,Music, T R,4896
202001,962668,59043,Music,M W,4896
202001,962677,50053,Psychology, T,4897
202001,962677,53054,Psychology, T R,4897
202001,962677,55935,Psychology,  F,4897
202001,962677,59124,Psychology, T R,4897
202001,962677,59814,Psychology, ,4897
202001,962677,58552,Psychology,M W F,4897
202001,962698,59102,Pre-Accounting, T R,4898
202001,962698,58597,Pre-Accounting,M W,4898
202001,962698,59716,Pre-Accounting, T R,4898
202001,962698,56807,Pre-Accounting,M W,4898
202001,962698,50138,Pre-Accounting, T R,4898
202001,962698,59608,Pre-Accounting, ,4898
202001,962708,59537,Political Science,  W,4899
202001,962708,56361,Political Science,M W,4899
202001,962708,59156,Political Science,M W,4899
202001,962708,58522,Political Science, T R,4899
202001,962708,59046,Political Science, T R,4899
202001,962725,50931,Pre-Childhood/Special Educ, T R,4901
202001,962725,59117,Pre-Childhood/Special Educ, ,4901
202001,962725,57578,Pre-Childhood/Special Educ,M W,4901
202001,962725,56331,Pre-Childhood/Special Educ,  W F,4901
202001,962725,50945,Pre-Childhood/Special Educ, T R,4901
202001,962743,50618,Physics,M W F,4903
202001,962743,50621,Physics,M W F,4903
202001,962743,52322,Physics, T,4903
202001,962743,52319,Physics,M W F,4903
202001,962743,51687,Physics,M   F,4903
202001,962757,59538,Childhood/Special Education,M,4904
202001,962757,58727,Childhood/Special Education,M W F,4904
202001,962757,58968,Childhood/Special Education,M W F,4904
202001,962757,57417,Childhood/Special Education, T R,4904
202001,962757,50945,Childhood/Special Education, T R,4904
202001,962811,54951,Accounting,M   F,4905
202001,962811,59538,Accounting,M,4905
202001,962811,59117,Accounting, ,4905
202001,962811,50609,Accounting,MTW F,4905
202001,962811,50140,Accounting,M W F,4905
202001,962811,59608,Accounting, ,4905
202001,962830,50057,Psychology,  R,4906
202001,962830,53054,Psychology, T R,4906
202001,962830,58542,Psychology,M W F,4906
202001,962830,59117,Psychology, ,4906
202001,962830,57292,Psychology,  W F,4906
202001,962830,59122,Psychology, T R,4906
202001,962834,50609,Mathematics,MTW F,4907
202001,962834,56316,Mathematics,M   F,4907
202001,962834,59056,Mathematics,M W,4907
202001,962834,55006,Mathematics, T R,4907
202001,962845,56747,"History, Adol Educ: Soc Street", T R,4908
202001,962845,54944,"History, Adol Educ: Soc Street", T R,4908
202001,962845,57778,"History, Adol Educ: Soc Street",M W,4908
202001,962845,58597,"History, Adol Educ: Soc Street",M W,4908
202001,962845,59016,"History, Adol Educ: Soc Street",  W F,4908
202001,962846,57302,Political Science, T R,4909
202001,962846,50608,Political Science,MTW F,4909
202001,962846,57820,Political Science,M W F,4909
202001,962846,59699,Political Science,M   F,4909
202001,962846,56806,Political Science, T R,4909
202001,962864,53412,Psychology,M W,4910
202001,962864,50059,Psychology,  R,4910
202001,962864,53054,Psychology, T R,4910
202001,962864,50647,Psychology, T R,4910
202001,962864,59499,Psychology, T R,4910
202001,962864,52059,Psychology,M W F,4910
202001,962870,59547,Pre-Early Chld/Childhood Educ,M W,4911
202001,962870,50931,Pre-Early Chld/Childhood Educ, T R,4911
202001,962870,50598,Pre-Early Chld/Childhood Educ, T R,4911
202001,962870,50768,Pre-Early Chld/Childhood Educ, T R,4911
202001,962889,56809,Pre-Business Administration,M W,4912
202001,962889,50141,Pre-Business Administration,M W F,4912
202001,962889,54037,Pre-Business Administration, T R,4912
202001,962889,56811,Pre-Business Administration, T R,4912
202001,962898,58421,Biology, T R,4913
202001,962898,55841,Biology,  W,4913
202001,962898,51968,Biology,M W F,4913
202001,962898,55363,Biology,M W F,4913
202001,962898,50609,Biology,MTW F,4913
202001,962909,53577,Childhood/Special Education,M W,4914
202001,962909,58575,Childhood/Special Education, T R,4914
202001,962909,58436,Childhood/Special Education, T,4914
202001,962909,50597,Childhood/Special Education,M W F,4914
202001,962909,55863,Childhood/Special Education, T R,4914
202001,962927,50472,Undeclared, T R,4915
202001,962927,51591,Undeclared,M W,4915
202001,962927,57973,Undeclared,M W F,4915
202001,962927,50647,Undeclared, T R,4915
202001,962927,56967,Undeclared, ,4915
202001,962927,56809,Undeclared,M W,4915
202001,962962,53768,Childhood/Special Education, T R,4916
202001,962962,53773,Childhood/Special Education, T R,4916
202001,962962,59114,Childhood/Special Education, T R,4916
202001,962962,59565,Childhood/Special Education, T R,4916
202001,962978,50054,Psychology,  W,4917
202001,962978,53054,Psychology, T R,4917
202001,962978,59691,Psychology,M   F,4917
202001,962978,50472,Psychology, T R,4917
202001,962978,56889,Psychology, T R,4917
202001,962978,57292,Psychology,  W F,4917
202001,962978,52059,Psychology,M W F,4917
202001,962998,52147,Childhood/Special Education, T R,4918
202001,962998,58440,Childhood/Special Education,M W F,4918
202001,962998,59651,Childhood/Special Education,M W,4918
202001,962998,59117,Childhood/Special Education, ,4918
202001,962998,58969,Childhood/Special Education, T R,4918
202001,962998,59120,Childhood/Special Education, T R,4918
202001,963008,50618,Physics,M W F,4919
202001,963008,50621,Physics,M W F,4919
202001,963008,50651,Physics,M W F,4919
202001,963008,52322,Physics, T,4919
202001,963008,52319,Physics,M W F,4919
202001,963084,54962,Psychology,M W F,4921
202001,963084,58583,Psychology, T R,4921
202001,963084,50453,Psychology,M W,4921
202001,963084,52059,Psychology,M W F,4921
202001,963084,50766,Psychology, T R,4921
202001,963142,59107,Pre-Childhood/Special Educ, T R,4922
202001,963142,58727,Pre-Childhood/Special Educ,M W F,4922
202001,963142,56361,Pre-Childhood/Special Educ,M W,4922
202001,963142,57578,Pre-Childhood/Special Educ,M W,4922
202001,963142,55833,Pre-Childhood/Special Educ, T R,4922
202001,963163,59066,Psychology, T R,4923
202001,963163,52251,Psychology, T R,4923
202001,963163,54795,Psychology,  W,4923
202001,963163,57726,Psychology, ,4923
202001,963163,50768,Psychology, T R,4923
202001,963200,50123,Psychology, T R,4925
202001,963200,59538,Psychology,M,4925
202001,963200,52251,Psychology, T R,4925
202001,963200,58552,Psychology,M W F,4925
202001,963200,57909,Psychology,M W F,4925
202001,963228,57302,"English, Adol Educ: English", T R,4926
202001,963228,56328,"English, Adol Educ: English", T R,4926
202001,963228,50581,"English, Adol Educ: English",M W F,4926
202001,963228,50807,"English, Adol Educ: English", T R,4926
202001,963440,53577,Biology,M W,4928
202001,963440,54962,Biology,M W F,4928
202001,963440,54799,Biology,  R,4928
202001,963440,52411,Biology,M W F,4928
202001,963440,59499,Biology, T R,4928
202001,963452,54962,Biology,M W F,4929
202001,963452,54797,Biology,  R,4929
202001,963452,57277,Biology,M W F,4929
202001,963452,59588,Biology, T R,4929
202001,963452,59473,Biology, T R,4929
202001,963457,55793,Geological Sciences,M W F,4930
202001,963457,58565,Geological Sciences,  W F,4930
202001,963457,50581,Geological Sciences,M W F,4930
202001,963457,56377,Geological Sciences,M W,4930
202001,963519,59538,Psychology,M,4931
202001,963519,54962,Psychology,M W F,4931
202001,963519,52251,Psychology, T R,4931
202001,963519,54799,Psychology,  R,4931
202001,963519,53556,Psychology,M   F,4931
202001,963519,59117,Psychology, ,4931
202001,963541,59102,Undeclared, T R,4932
202001,963541,56716,Undeclared, T R,4932
202001,963541,59647,Undeclared,M W,4932
